step,rg2,perim,cycles,asph
5800000,279857.726522,119415,7449,0.213239
5850000,280630.826357,119522,7435,0.213654
5900000,280280.034218,119613,7356,0.213975
5950000,280619.800838,119551,7391,0.216294
6000000,280905.869536,119649,7298,0.217624
6050000,280888.069286,119542,7334,0.217876
6100000,280998.804443,119422,7365,0.217336
6150000,280879.228810,119416,7442,0.216147
6200000,280843.637521,119427,7381,0.214871
6250000,280894.394461,119475,7267,0.214050
6300000,280380.163001,119495,7263,0.214400
6350000,277207.754094,119525,7279,0.207090
6400000,277542.374324,119441,7382,0.207375
6450000,276810.968252,119248,7468,0.209406
6500000,274564.541292,119430,7248,0.189344
6550000,274522.327579,119655,7139,0.191938
6600000,273936.005226,119533,7243,0.192615
6650000,274394.020251,119578,7365,0.190329
6700000,274457.893797,119590,7280,0.188583
6750000,274057.307155,119448,7377,0.189573
6800000,273864.693238,119479,7240,0.187458
6850000,255710.081965,119334,7345,0.041171
6900000,255424.884569,119398,7246,0.040927
6950000,255445.313211,119597,7122,0.040631
7000000,255932.398337,119775,7100,0.041126
7050000,259257.089492,119688,7119,0.050603
7100000,258979.240846,119571,7147,0.048531
7150000,259296.783455,119705,7172,0.047794
7200000,259317.337479,119641,7137,0.047828
7250000,259145.037234,119505,7278,0.046462
7300000,259082.437488,119648,7209,0.046193
7350000,259503.476823,119578,7225,0.046030
7400000,260746.177012,119559,7270,0.045878
7450000,260363.938986,119567,7269,0.046616
7500000,260241.129668,119518,7294,0.046470
7550000,260446.718183,119591,7144,0.046795
7600000,260126.669438,119600,7138,0.046294
7650000,260319.939982,119619,7226,0.046635
7700000,260128.254661,119669,7280,0.046981
7750000,260480.783259,119899,7165,0.046757
7800000,260414.296403,119891,7269,0.047014
7850000,259978.255740,119774,7217,0.047426
7900000,260275.241005,119774,7335,0.048419
7950000,260120.968376,119772,7284,0.046810
8000000,261678.430117,119838,7229,0.048619
8050000,262617.556056,119907,7144,0.050700
8100000,272184.626848,119769,7214,0.027932
8150000,272203.149383,119721,7213,0.027184
8200000,257099.036614,119685,7261,0.017169
8250000,258857.925220,119653,7216,0.013596
8300000,278235.187220,119778,7297,0.027680
8350000,279181.820036,119674,7325,0.027883
8400000,278136.715992,119690,7325,0.029632
8450000,279004.693158,119701,7184,0.030656
8500000,278858.798531,119621,7184,0.030722
8550000,279570.986267,119711,7150,0.030912
8600000,279222.140661,119770,7177,0.030678
8650000,278551.327229,119825,7133,0.031010
8700000,277890.610168,119621,7304,0.031834
8750000,275521.780342,119607,7292,0.030836
8800000,273653.908022,119769,7272,0.033252
8850000,274146.617803,119672,7262,0.032881
8900000,276318.752409,119612,7311,0.035233
8950000,275966.384230,119565,7269,0.034805
9000000,335332.995897,119535,7249,0.148141
9050000,335609.726934,119588,7216,0.148204
9100000,337352.795967,119368,7300,0.150943
9150000,337265.597905,119458,7237,0.151543
9200000,334176.381432,119407,7276,0.151809
9250000,333895.679284,119423,7182,0.149764
9300000,317393.077403,119376,7248,0.199318
9350000,317551.326703,119405,7320,0.199753
9400000,317077.048083,119374,7321,0.198890
9450000,317487.012647,119165,7427,0.198511
9500000,317925.343035,119213,7341,0.199150
9550000,318375.481901,119261,7327,0.197593
9600000,320738.429364,119444,7195,0.215697
9650000,321496.402273,119293,7322,0.209864
9700000,321980.457977,119305,7283,0.210080
9750000,352938.609941,119215,7368,0.098233
9800000,352895.998165,119094,7389,0.098418
9850000,351489.257435,119262,7270,0.099302
9900000,351942.715910,119262,7252,0.099114
9950000,351954.948126,119280,7253,0.098402
10000000,350912.458648,119417,7249,0.099001
10050000,355782.525726,119455,7249,0.102768
10100000,354179.282217,119291,7324,0.102197
10150000,354868.719374,119173,7252,0.102080
10200000,357071.703230,119317,7340,0.103018
10250000,356202.328204,119367,7318,0.103179
10300000,356022.478625,119368,7299,0.103624
10350000,355791.517235,119552,7158,0.103225
10400000,395147.997786,119492,7244,0.299821
10450000,393473.145972,119671,7255,0.298547
10500000,394737.677586,119745,7243,0.298486
10550000,394211.836580,119653,7268,0.299010
10600000,392305.076763,119520,7291,0.296980
10650000,392585.549353,119589,7324,0.297116
10700000,392022.280215,119419,7299,0.296434
10750000,387130.527822,119501,7296,0.300139
10800000,388144.347831,119461,7355,0.299849
10850000,388138.933645,119585,7256,0.299747
10900000,387739.936659,119545,7277,0.299765
10950000,378486.380405,119531,7219,0.296660
11000000,380465.974790,119461,7287,0.308717
11050000,386526.687189,119606,7241,0.343365
11100000,386611.548596,119665,7287,0.341782
11150000,386623.511368,119500,7391,0.342971
11200000,386955.287691,119511,7410,0.341641
11250000,387043.343493,119490,7388,0.341821
11300000,385803.602227,119652,7309,0.341798
11350000,385741.722632,119564,7283,0.342681
11400000,386482.264816,119532,7233,0.343881
11450000,387200.271041,119386,7323,0.344095
11500000,386717.653101,119349,7293,0.343675
11550000,389212.234742,119340,7335,0.358721
11600000,387997.635742,119387,7313,0.357055
11650000,387814.950363,119447,7340,0.356685
11700000,387521.461990,119498,7388,0.357048
11750000,375372.490552,119614,7244,0.298390
11800000,376112.640073,119625,7244,0.297533
11850000,376870.400572,119480,7315,0.297369
11900000,376905.773904,119573,7300,0.296365
11950000,432926.216800,119518,7209,0.429104
12000000,435024.727641,119368,7308,0.345456
12050000,434865.102981,119371,7265,0.345333
12100000,427731.890538,119362,7223,0.319837
12150000,427834.425619,119338,7177,0.319572
12200000,428223.320149,119355,7379,0.319312
12250000,428770.466101,119240,7315,0.320089
12300000,426308.282478,119276,7294,0.315138
12350000,425991.818498,119513,7117,0.315528
12400000,426153.241840,119550,7129,0.315682
12450000,414258.178669,119468,7234,0.307491
12500000,415381.401630,119546,7192,0.311687
12550000,415887.596641,119363,7281,0.312384
12600000,414986.834324,119307,7267,0.315494
12650000,415584.907532,119397,7263,0.320429
12700000,416371.589023,119206,7403,0.319612
12750000,417514.775733,119173,7358,0.313398
12800000,417318.470034,119045,7372,0.312397
12850000,413480.265574,119170,7321,0.311018
12900000,413530.680162,119321,7349,0.311126
12950000,413319.807170,119238,7369,0.311287
13000000,414686.847593,119330,7284,0.311954
13050000,414206.651267,119335,7291,0.310482
13100000,415259.579950,119388,7297,0.310172
13150000,418219.019012,119381,7220,0.313566
13200000,418373.864140,119357,7174,0.312644
13250000,418842.865769,119170,7298,0.314768
13300000,419848.474889,119223,7295,0.316905
13350000,420728.735360,119216,7291,0.316221
13400000,420253.127813,119181,7411,0.316148
13450000,417473.560408,119201,7385,0.308379
13500000,418500.969777,119248,7384,0.310701
13550000,421811.310264,119171,7369,0.312683
13600000,423415.514378,119348,7312,0.311776
13650000,425160.765221,119268,7286,0.313228
13700000,421454.236913,119285,7256,0.309638
13750000,422395.234683,118990,7270,0.301706
13800000,425872.090446,118994,7278,0.309243
13850000,425404.707441,119130,7305,0.310049
13900000,426377.241033,119241,7374,0.311709
13950000,426512.678447,119137,7433,0.313438
14000000,429294.023441,118924,7480,0.316956
14050000,430211.552449,119179,7421,0.315086
14100000,430337.653755,119200,7419,0.314963
14150000,430976.200755,119240,7417,0.315052
14200000,429513.053750,119207,7407,0.314697
14250000,428787.419556,119037,7367,0.313171
14300000,428036.852808,118851,7554,0.313056
14350000,429152.481629,118980,7461,0.314181
14400000,429094.261678,119075,7402,0.314445
14450000,427568.768198,118944,7495,0.302563
14500000,428093.065780,118971,7329,0.307134
14550000,424931.928935,119043,7315,0.315218
14600000,426017.210066,118923,7507,0.317617
14650000,424939.326114,119009,7368,0.320288
14700000,426733.187826,118883,7561,0.320559
14750000,427648.112040,118834,7613,0.323363
14800000,428534.275205,118838,7458,0.322966
14850000,476122.620953,118660,7621,0.326210
14900000,477249.732067,118714,7590,0.326395
14950000,477129.963765,118880,7491,0.327728
15000000,477047.729811,118939,7473,0.326586
15050000,476520.604049,119166,7408,0.327944
15100000,475680.104433,119208,7285,0.326470
15150000,477197.717169,119098,7355,0.329625
15200000,478054.863516,119236,7351,0.331581
15250000,477906.659554,119474,7321,0.330973
15300000,476960.024435,119495,7275,0.329234
15350000,476338.957790,119357,7302,0.325357
15400000,474918.648662,119392,7304,0.328855
15450000,475396.867678,119370,7336,0.329231
15500000,475367.498772,119291,7414,0.329085
15550000,476741.358426,119117,7397,0.332945
15600000,411263.469339,119170,7363,0.049498
15650000,411103.759394,119112,7430,0.049565
15700000,410638.064045,119172,7344,0.049190
15750000,413489.728871,119191,7520,0.041624
15800000,413284.343970,119414,7294,0.042254
15850000,412808.972715,119386,7227,0.041577
15900000,413461.936472,119561,7128,0.041260
15950000,412603.291334,119240,7274,0.040978
16000000,413483.068669,119312,7270,0.041447
16050000,415358.299483,119250,7226,0.043483
16100000,415640.477537,119305,7245,0.044830
16150000,415711.673934,119440,7171,0.046880
16200000,415562.955079,119371,7260,0.047915
16250000,416168.296329,119292,7338,0.048048
16300000,415763.071108,119216,7331,0.037343
16350000,415519.964820,119252,7267,0.037263
16400000,415514.327345,119183,7312,0.036944
16450000,415197.038972,119074,7346,0.037020
16500000,419405.187796,119202,7250,0.039805
16550000,417503.103308,119219,7326,0.039846
16600000,416434.632800,119212,7331,0.039137
16650000,423084.437065,119372,7228,0.029467
16700000,383147.299417,119245,7278,0.018082
16750000,383704.066063,119371,7299,0.018287
16800000,384051.141722,119196,7527,0.019533
16850000,384538.702541,119338,7355,0.018249
16900000,378824.880221,119330,7406,0.025111
16950000,377791.937179,119416,7358,0.025522
17000000,377496.562480,119258,7292,0.026927
17050000,379515.791543,119271,7384,0.024777
17100000,379785.963617,119333,7362,0.024675
17150000,376421.768473,119413,7363,0.029480
17200000,375562.723905,119216,7344,0.029129
17250000,376059.923048,119341,7375,0.029566
17300000,374832.820731,119464,7152,0.030286
17350000,374163.734142,119427,7122,0.030545
17400000,374514.408928,119286,7259,0.029575
17450000,374638.230808,119317,7219,0.029739
17500000,375119.359018,119411,7296,0.030290
17550000,375111.105658,119449,7287,0.030604
17600000,375288.992307,119652,7094,0.030965
17650000,378181.763364,119589,7239,0.036628
17700000,377925.120438,119615,7221,0.037235
17750000,378670.378666,119330,7418,0.037184
17800000,378520.195817,119278,7329,0.036432
17850000,379129.711784,119330,7288,0.035081
17900000,379452.814464,119512,7187,0.035469
17950000,448887.351917,119461,7278,0.079056
18000000,448643.997979,119246,7329,0.077258
18050000,449179.495066,119212,7352,0.073590
18100000,332729.881801,119245,7219,0.035811
18150000,332777.728695,119400,7205,0.035612
18200000,332278.537651,119428,7371,0.035104
18250000,332769.716799,119339,7260,0.034702
18300000,332400.585465,119238,7277,0.034985
18350000,332689.351271,119327,7271,0.034943
18400000,332751.395306,119213,7337,0.035530
18450000,332704.651297,119241,7342,0.036272
18500000,332334.623656,119517,7173,0.036274
18550000,331304.107886,119546,7190,0.035946
18600000,331312.888230,119438,7284,0.034590
18650000,331338.183648,119598,7247,0.034855
18700000,332053.896206,119534,7433,0.034663
18750000,333042.601774,119639,7283,0.035991
18800000,332096.156584,119408,7368,0.035559
18850000,333121.390085,119594,7298,0.036742
18900000,332989.329376,119502,7320,0.036847
18950000,333350.518325,119684,7210,0.036306
19000000,332450.326797,119537,7204,0.029120
19050000,332344.167129,119549,7220,0.029590
19100000,332453.456336,119512,7197,0.029804
19150000,332189.055689,119484,7203,0.033495
19200000,332635.053451,119739,7228,0.032584
19250000,332704.245362,119621,7275,0.032112
19300000,336296.709235,119705,7190,0.031419
19350000,337269.969214,119457,7322,0.032001
19400000,337381.167305,119374,7284,0.031705
19450000,337206.934711,119588,7166,0.031421
19500000,336605.519344,119551,7095,0.032048
19550000,336369.211922,119330,7241,0.031889
19600000,336776.630896,119328,7217,0.031292
19650000,336675.030294,119155,7284,0.031756
19700000,336296.239315,118900,7355,0.032251
19750000,346284.857520,119020,7487,0.133974
19800000,332332.943973,119126,7398,0.115847
19850000,332454.675515,119119,7315,0.116306
19900000,335313.681665,118975,7364,0.092267
19950000,335909.102918,119130,7336,0.093180
20000000,336295.131637,119291,7310,0.092734
20050000,335635.819322,119385,7341,0.086373
20100000,335893.408678,119392,7268,0.086060
20150000,338828.709902,119306,7375,0.090329
20200000,338876.519812,119479,7248,0.090240
20250000,338178.083665,119540,7175,0.090516
20300000,337691.030302,119245,7290,0.092121
20350000,338351.936738,119286,7192,0.089927
20400000,338347.716191,119215,7333,0.089484
20450000,337791.389234,119315,7252,0.088668
20500000,339810.408227,119244,7399,0.092720
20550000,339979.569231,119420,7372,0.093623
20600000,339888.235683,119499,7272,0.094071
20650000,339760.087779,119390,7301,0.093314
20700000,330887.903413,119244,7451,0.078590
20750000,330753.061636,119311,7399,0.079799
20800000,322358.387755,119489,7381,0.051912
20850000,367029.774283,119580,7320,0.084603
20900000,366640.382177,119646,7358,0.083684
20950000,365118.573203,119618,7353,0.083425
21000000,363567.655578,119617,7300,0.085271
21050000,362587.122871,119501,7322,0.084965
21100000,362724.450021,119496,7278,0.086668
21150000,361381.144684,119355,7350,0.086987
21200000,361701.746827,119428,7371,0.086658
21250000,362578.258296,119393,7338,0.087394
21300000,362485.391386,119555,7232,0.089103
21350000,363039.851035,119815,7155,0.089737
21400000,363411.775416,119552,7308,0.090788
21450000,362417.151081,119615,7270,0.090529
21500000,363942.817724,119664,7176,0.086326
21550000,391443.464157,119397,7275,0.358386
21600000,392057.393472,119378,7296,0.363141
21650000,391678.558956,119401,7433,0.364320
21700000,389846.785490,119441,7447,0.363830
21750000,391206.226019,119338,7390,0.364526
21800000,390566.738377,119335,7388,0.364769
21850000,391736.204197,119503,7348,0.366210
21900000,391922.959934,119367,7314,0.366560
21950000,394130.652658,119441,7307,0.367529
22000000,395435.400101,119410,7443,0.368379
22050000,395049.473135,119531,7332,0.368038
22100000,398817.720868,119394,7375,0.371626
22150000,398148.302006,119477,7454,0.372943
22200000,399430.072750,119204,7397,0.372933
22250000,399839.444966,119304,7359,0.372701
22300000,400795.914384,119341,7322,0.375220
22350000,399347.016731,119275,7352,0.374442
22400000,385454.728770,119329,7339,0.343600
22450000,385432.179235,119268,7451,0.343775
22500000,385238.222521,119367,7381,0.345874
22550000,385119.238637,119461,7256,0.343470
22600000,384666.509454,119588,7307,0.342505
22650000,385143.029385,119421,7399,0.344928
22700000,386674.441689,119414,7421,0.344088
22750000,385817.986309,119272,7381,0.343076
22800000,385544.048613,119220,7443,0.341776
22850000,385833.646864,119228,7343,0.342368
22900000,388635.409787,119171,7435,0.344444
22950000,376280.557359,119101,7418,0.333772
23000000,376226.150001,119181,7448,0.332747
23050000,376692.960073,119140,7457,0.334717
23100000,376232.761536,119335,7406,0.333704
23150000,387155.291643,119351,7313,0.335667
23200000,385976.400043,119341,7263,0.335104
23250000,385648.294914,119433,7183,0.334246
23300000,387426.043589,119201,7410,0.337747
23350000,386123.543887,119088,7433,0.336392
23400000,386679.639604,119106,7358,0.337263
23450000,386557.950402,119192,7293,0.336774
23500000,386958.697905,119077,7456,0.337383
23550000,390069.356608,119139,7354,0.336502
23600000,390062.117864,119045,7324,0.337814
23650000,390199.180829,119111,7355,0.336817
23700000,389351.713625,119246,7338,0.336570
23750000,389523.682747,119331,7248,0.336388
23800000,386543.930621,119490,7267,0.344018
23850000,381595.634278,119392,7278,0.337980
23900000,381558.352064,119412,7277,0.338350
23950000,382608.354323,119402,7437,0.343249
24000000,382560.730533,119451,7313,0.342769
24050000,380699.696642,119467,7319,0.340704
24100000,381248.750509,119367,7268,0.342217
24150000,380337.817339,119426,7222,0.339978
24200000,381307.402350,119281,7310,0.341276
24250000,381234.691997,119331,7394,0.341415
24300000,381942.099467,119498,7332,0.341474
24350000,382014.220107,119588,7224,0.342705
24400000,381499.894246,119503,7276,0.342603
24450000,382488.109527,119571,7225,0.342829
24500000,382309.062458,119593,7259,0.342865
24550000,407377.339690,119624,7322,0.382349
24600000,407612.955894,119771,7179,0.382987
24650000,406450.594786,119741,7219,0.382123
24700000,410324.409484,119574,7255,0.385157
24750000,412289.320937,119500,7322,0.387384
24800000,408859.612452,119428,7271,0.417567
24850000,408654.697478,119500,7239,0.416595
24900000,415621.881716,119687,7170,0.396010
24950000,415582.517910,119573,7248,0.395293
25000000,414395.193008,119577,7255,0.394005
25050000,415560.267049,119455,7285,0.390258
25100000,416207.095023,119604,7141,0.387087
25150000,475765.315473,119584,7177,0.449341
25200000,477332.932943,119513,7246,0.451863
25250000,477511.628045,119561,7214,0.453029
25300000,472497.237839,119507,7283,0.443841
25350000,477630.202858,119539,7146,0.444840
25400000,476835.229384,119293,7343,0.444244
25450000,477257.272333,119086,7409,0.445648
25500000,478369.567905,119156,7302,0.447108
25550000,479165.530594,119181,7460,0.447135
25600000,477570.047771,119254,7345,0.448239
25650000,477181.901831,119339,7358,0.447077
25700000,477009.431894,119466,7385,0.447434
25750000,478602.305193,119461,7450,0.448472
25800000,481344.772958,119568,7280,0.450212
25850000,472598.588953,119736,7161,0.477779
25900000,396593.855201,119633,7282,0.309875
25950000,395608.810753,119662,7271,0.309606
26000000,397573.671436,119852,7142,0.309458
26050000,398079.194368,119787,7162,0.310761
26100000,397667.390468,119710,7166,0.310231
26150000,399255.882057,119843,7200,0.314564
26200000,399414.340779,119826,7095,0.314771
26250000,399533.006218,119718,7091,0.310788
26300000,399799.662393,119525,7157,0.311756
26350000,399738.376895,119513,7153,0.310017
26400000,582974.123394,119347,7265,0.601374
26450000,582737.437420,119326,7291,0.600826
26500000,590532.229954,119359,7297,0.605604
26550000,589484.644807,119296,7268,0.607611
26600000,588629.393955,119474,7253,0.607778
26650000,602790.587028,119464,7304,0.589464
26700000,602444.533583,119571,7136,0.594607
26750000,602740.128932,119635,7176,0.593282
26800000,602277.837414,119755,7141,0.593002
26850000,603750.185045,119691,7250,0.592762
26900000,603797.985334,119744,7203,0.591771
26950000,602986.741483,119617,7219,0.591586
27000000,606014.829367,119574,7387,0.595541
27050000,606025.215158,119356,7373,0.595985
27100000,603398.811249,119539,7194,0.590367
27150000,601961.770712,119576,7110,0.590099
27200000,609420.692305,119574,7122,0.593258
27250000,609413.834961,119474,7167,0.591852
27300000,609384.495431,119489,7212,0.592833
27350000,611764.220434,119499,7268,0.607000
27400000,612182.161760,119501,7361,0.605834
27450000,612285.162526,119619,7289,0.608026
27500000,614591.487170,119751,7229,0.610165
27550000,619572.795133,119689,7320,0.605550
27600000,619142.311141,119824,7231,0.604709
27650000,563854.860146,119857,7163,0.596395
27700000,564336.117326,119720,7215,0.597088
27750000,564331.731746,119616,7281,0.596842
27800000,564038.180136,119667,7214,0.597633
27850000,564414.293422,119632,7159,0.597308
27900000,566164.625938,119606,7204,0.598943
27950000,564307.710040,119691,7218,0.598212
28000000,566622.121797,119649,7247,0.598781
28050000,567957.288977,119339,7401,0.600352
28100000,572879.110430,119328,7419,0.601850
28150000,578782.028677,119301,7418,0.601434
28200000,578947.688268,119136,7430,0.602337
28250000,581386.090102,119294,7290,0.604373
28300000,581527.702911,119453,7295,0.605094
28350000,581265.239043,119091,7383,0.604270
28400000,580833.494313,119271,7381,0.603005
28450000,581146.026435,119263,7304,0.602650
28500000,581945.444252,119282,7404,0.602649
28550000,581017.595150,119256,7514,0.603491
28600000,580976.648926,119188,7466,0.602736
28650000,581947.214771,119307,7371,0.602093
28700000,580320.609542,119444,7345,0.601758
28750000,580902.632541,119488,7350,0.604137
28800000,596757.224106,119305,7312,0.526077
28850000,597040.140811,119339,7361,0.525431
28900000,596561.198674,119599,7197,0.526439
28950000,597101.531111,119481,7276,0.528192
29000000,590583.164074,119354,7390,0.538963
29050000,589586.124979,119591,7255,0.548393
29100000,589649.067005,119531,7326,0.548356
29150000,592071.535721,119283,7273,0.550655
29200000,591363.667398,119321,7270,0.550103
29250000,591280.465463,119291,7137,0.549423
29300000,592154.093037,119157,7319,0.546112
29350000,623385.438376,119209,7210,0.595774
29400000,624009.643228,119283,7276,0.595508
29450000,620715.373111,119444,7200,0.605227
29500000,620238.595379,119371,7178,0.605927
29550000,620261.236106,119403,7196,0.607022
29600000,620936.578300,119407,7213,0.606489
29650000,618411.015287,119417,7185,0.605405
29700000,617848.559773,119486,7179,0.606229
29750000,614389.749213,119460,7221,0.603602
29800000,616068.670887,119480,7195,0.606009
29850000,614919.137736,119540,7094,0.604962
29900000,616355.044409,119434,7182,0.604422
29950000,617833.263095,119375,7243,0.605885
30000000,619442.082493,119394,7239,0.606769
30050000,616862.921420,119383,7180,0.613042
30100000,618121.576788,119574,7172,0.615019
30150000,617196.009909,119425,7172,0.615306
30200000,616683.080185,119427,7276,0.604986
30250000,617181.685888,119556,7251,0.606553
30300000,615666.998564,119600,7198,0.604972
30350000,616127.123490,119372,7255,0.604888
30400000,617778.925301,119367,7366,0.605783
30450000,612145.252526,119484,7269,0.598514
30500000,613157.195882,119253,7260,0.588060
30550000,612656.354784,119387,7167,0.588755
30600000,611842.038863,119336,7148,0.588689
30650000,611389.018689,119354,7170,0.588237
30700000,614616.851569,119421,7198,0.590339
30750000,614805.042287,119361,7273,0.591667
30800000,613860.494091,119224,7449,0.591669
30850000,613481.353369,119309,7379,0.589485
30900000,612498.061942,119456,7196,0.588390
30950000,612707.323337,119613,7177,0.587772
31000000,611749.534677,119426,7256,0.587833
31050000,620559.843898,119504,7133,0.596389
31100000,622655.662333,119511,7246,0.594975
31150000,622212.552219,119223,7453,0.594826
31200000,621520.538873,119279,7386,0.594352
31250000,619715.296243,119115,7556,0.591743
31300000,619441.789878,119471,7357,0.591855
31350000,630502.640800,119414,7433,0.626535
31400000,631291.159200,119500,7327,0.626629
31450000,631263.054193,119284,7455,0.626727
31500000,633978.985902,119264,7405,0.620923
31550000,635255.276418,119250,7347,0.618760
31600000,635316.480249,119191,7377,0.617600
31650000,632131.502594,119194,7487,0.632037
31700000,628283.446876,119256,7414,0.636837
31750000,628552.230650,119224,7369,0.633746
31800000,629417.091683,119321,7297,0.633636
31850000,628341.279999,119389,7363,0.633342
31900000,628794.333934,119315,7370,0.631931
31950000,667665.927639,119360,7328,0.653803
32000000,667636.711271,119294,7262,0.653907
32050000,666107.396023,119406,7350,0.653914
32100000,660036.464302,119381,7336,0.649403
32150000,659416.141818,119409,7287,0.646680
32200000,659289.561076,119316,7311,0.647621
32250000,658416.636794,119239,7374,0.647754
32300000,659428.206633,119324,7380,0.648889
32350000,667248.620539,119423,7278,0.651112
32400000,667247.688178,119248,7420,0.650422
32450000,666618.600278,119390,7365,0.650471
32500000,660864.763986,119469,7258,0.652707
32550000,661111.844430,119371,7310,0.652360
32600000,661658.420269,119286,7400,0.652652
32650000,662339.471453,119369,7247,0.650708
32700000,662421.813470,119351,7298,0.650960
32750000,661430.542131,119422,7186,0.650583
32800000,659413.787983,119316,7297,0.648850
32850000,671961.835985,119238,7275,0.701592
32900000,671970.097134,119372,7282,0.702009
32950000,670498.147052,119388,7357,0.699397
33000000,670901.057224,119489,7421,0.699958
33050000,671684.009527,119445,7406,0.700355
33100000,675374.923521,119733,7105,0.702037
33150000,676336.602495,119693,7168,0.702849
33200000,748549.468983,119457,7259,0.752887
33250000,749058.749874,119350,7284,0.751850
33300000,749446.032615,119365,7310,0.751797
