step,rg2,perim,cycles,asph
4900000,538589.064141,119290,7348,0.331516
4950000,537769.689157,119307,7428,0.332108
5000000,563829.517411,119286,7365,0.333435
5050000,562292.380780,119059,7488,0.330784
5100000,563023.196507,118991,7504,0.331674
5150000,562964.692733,119201,7592,0.333320
5200000,561707.300868,119029,7527,0.333159
5250000,341012.002208,119103,7378,0.116451
5300000,341303.495460,119317,7363,0.117745
5350000,343823.860943,119185,7464,0.117126
5400000,343775.090202,119330,7405,0.116987
5450000,343205.242001,119192,7502,0.114661
5500000,343222.495168,119275,7310,0.116364
5550000,439606.293117,119385,7246,0.106449
5600000,440792.543232,119379,7256,0.109583
5650000,443307.584787,119476,7268,0.112187
5700000,443012.738722,119216,7329,0.110642
5750000,442587.168469,119180,7343,0.110434
5800000,442244.677516,119212,7344,0.108642
5850000,443732.273551,119191,7408,0.110465
5900000,442686.508498,119292,7398,0.111519
5950000,443646.806933,119490,7397,0.112823
6000000,442834.609374,119416,7377,0.109873
6050000,443027.388764,119397,7309,0.109692
6100000,444369.523366,119225,7304,0.114274
6150000,438722.405945,119254,7280,0.107044
6200000,440358.920860,119346,7258,0.108453
6250000,440592.240800,119407,7269,0.108501
6300000,440868.968701,119624,7212,0.108117
6350000,441915.605123,119593,7211,0.108962
6400000,441957.185707,119506,7244,0.109457
6450000,441812.234626,119622,7297,0.108626
6500000,441447.075572,119699,7258,0.108515
6550000,444146.075631,119494,7244,0.109555
6600000,444533.554587,119549,7307,0.109316
6650000,444664.899976,119302,7375,0.108834
6700000,444572.959139,119310,7152,0.108589
6750000,449318.052887,119408,7289,0.105199
6800000,417531.826495,119201,7409,0.130540
6850000,417500.042488,119202,7432,0.130126
6900000,418029.930679,119017,7389,0.130463
6950000,422009.993615,118969,7380,0.138144
7000000,421979.012759,118979,7411,0.138819
7050000,422166.618003,119003,7380,0.137962
7100000,427145.200758,119222,7272,0.139419
7150000,426396.568798,119374,7270,0.140731
7200000,411137.232845,119455,7179,0.007916
7250000,411417.954606,119237,7330,0.008171
7300000,411392.676341,119217,7272,0.007826
7350000,410892.048491,119298,7244,0.007623
7400000,411823.888096,119324,7270,0.008466
7450000,411691.918353,119408,7324,0.008738
7500000,411207.101188,119543,7308,0.008942
7550000,411740.598895,119520,7254,0.008578
7600000,413100.392989,119548,7261,0.008739
7650000,412511.678652,119534,7309,0.009311
7700000,409889.068925,119366,7403,0.009942
7750000,410715.298643,119461,7395,0.009456
7800000,411466.230632,119561,7290,0.009092
7850000,408266.491126,119632,7213,0.009012
7900000,406109.958933,119534,7235,0.008622
7950000,405614.078913,119685,7192,0.008388
8000000,405211.695523,119558,7253,0.008623
8050000,406159.135473,119704,7227,0.007916
8100000,405657.661375,119871,7171,0.014423
8150000,406994.195541,119829,7242,0.015069
8200000,412716.054657,119819,7113,0.038314
8250000,413185.100258,119662,7236,0.038498
8300000,413700.126188,119697,7235,0.038700
8350000,413999.015961,119975,7144,0.038210
8400000,413450.184696,119794,7206,0.037328
8450000,409596.918020,119833,7106,0.039160
8500000,409757.416302,119883,7171,0.039532
8550000,410651.313718,119682,7292,0.039909
8600000,410528.677443,119736,7250,0.040442
8650000,410232.988257,119580,7285,0.040855
8700000,411287.121090,119423,7306,0.040461
8750000,412054.379722,119483,7228,0.041108
8800000,409959.456310,119535,7277,0.040182
8850000,409639.126129,119563,7301,0.040798
8900000,408527.082156,119563,7268,0.042183
8950000,407468.418286,119667,7146,0.039539
9000000,408450.335443,119470,7217,0.040301
9050000,407258.829658,119446,7367,0.041848
9100000,406081.701860,119488,7243,0.043124
9150000,455021.283004,119461,7224,0.180152
9200000,364439.448551,119460,7281,0.035417
9250000,367315.114394,119344,7332,0.034214
9300000,368230.232289,119280,7339,0.032280
9350000,367589.027490,119190,7527,0.034223
9400000,383522.758837,119391,7329,0.020410
9450000,383531.607323,119480,7285,0.021405
9500000,384263.999131,119457,7331,0.021462
9550000,371545.284025,119552,7261,0.112624
9600000,371338.489642,119505,7276,0.112310
9650000,373176.997148,119795,7144,0.126575
9700000,372751.998508,119662,7219,0.126758
9750000,373209.737879,119624,7261,0.125850
9800000,373428.072812,119453,7245,0.127891
9850000,377767.797917,119397,7358,0.128798
9900000,380269.734334,119362,7393,0.133265
9950000,379897.011614,119703,7312,0.132552
10000000,380210.017330,119559,7234,0.132300
10050000,378569.010064,119613,7259,0.131617
10100000,376612.413079,119571,7204,0.102392
10150000,377659.240773,119514,7179,0.105543
10200000,375692.834695,119361,7319,0.105587
10250000,374549.574737,119126,7456,0.106347
10300000,373842.972657,119229,7315,0.106637
10350000,380893.623570,119264,7369,0.050065
10400000,380659.955146,119029,7451,0.048883
10450000,381049.814858,119103,7430,0.048684
10500000,381952.959294,119198,7374,0.049481
10550000,381642.854711,119224,7387,0.048718
10600000,381870.034396,119356,7349,0.048564
10650000,382353.746998,119403,7316,0.048305
10700000,383794.512079,119430,7313,0.048992
10750000,383655.299368,119444,7254,0.050232
10800000,382575.517628,119339,7253,0.048866
10850000,404772.787398,119363,7297,0.235840
10900000,403687.557619,119353,7353,0.234674
10950000,400473.082378,119291,7374,0.236696
11000000,400266.435097,119325,7278,0.237288
11050000,400543.703327,119291,7303,0.238610
11100000,399905.892928,119252,7354,0.234355
11150000,397853.859621,119231,7340,0.231827
11200000,397902.457535,119484,7326,0.230814
11250000,387063.620193,119407,7250,0.217262
11300000,381037.724537,119410,7286,0.207273
11350000,380711.948055,119304,7310,0.206671
11400000,380161.504418,119144,7443,0.206209
11450000,381227.504642,119247,7479,0.207007
11500000,381730.765638,119239,7361,0.219623
11550000,381108.097874,119381,7326,0.221876
11600000,385999.366136,119410,7374,0.217822
11650000,385604.859615,119443,7419,0.214901
11700000,385064.403580,119820,7259,0.213863
11750000,374307.688876,119575,7197,0.202377
11800000,373499.905027,119625,7153,0.203509
11850000,373864.353667,119687,7166,0.203067
11900000,374071.968385,119535,7280,0.201554
11950000,374172.492592,119739,7093,0.201987
12000000,373742.844367,119545,7269,0.202324
12050000,371947.817152,119530,7220,0.198106
12100000,372415.576874,119507,7275,0.197836
12150000,424839.896729,119538,7218,0.493812
12200000,437294.874402,119638,7134,0.504182
12250000,438289.878990,119746,7127,0.504695
12300000,439134.549161,119731,7197,0.505604
12350000,439387.653383,119704,7159,0.506666
12400000,439403.279988,119653,7288,0.509397
12450000,436770.496730,119818,7093,0.508670
12500000,436115.214918,119829,7105,0.507545
12550000,437590.586805,119643,7211,0.503707
12600000,438747.613609,119636,7241,0.506123
12650000,437519.256712,119624,7166,0.485389
12700000,438201.667302,119795,7169,0.485309
12750000,437923.745416,119446,7318,0.484298
12800000,436355.171093,119594,7258,0.480656
12850000,435164.827257,119648,7182,0.463588
12900000,435079.372730,119365,7192,0.462422
12950000,435166.809506,119444,7332,0.462400
13000000,430945.514453,119837,7171,0.461690
13050000,429350.679288,119659,7200,0.459288
13100000,469064.629679,119622,7253,0.551724
13150000,468943.561958,119549,7224,0.552086
13200000,468931.672472,119680,7200,0.552861
13250000,468970.415079,119801,7250,0.552866
13300000,470497.575695,119847,7212,0.531341
13350000,471003.527141,119688,7295,0.530514
13400000,470003.702104,119722,7283,0.525972
13450000,468670.121185,119524,7351,0.524714
13500000,467942.750605,119675,7214,0.522901
13550000,468262.401356,119795,7291,0.523382
13600000,439959.041592,119738,7249,0.511663
13650000,438065.935788,119786,7234,0.509453
13700000,437987.901481,119667,7265,0.508662
13750000,439709.119044,119745,7261,0.511407
13800000,436399.348279,119811,7244,0.528470
13850000,371119.552859,119830,7150,0.201382
13900000,368055.723627,119861,7061,0.193775
13950000,365733.603990,119841,7173,0.201509
14000000,360442.625869,119823,7180,0.191462
14050000,406139.493920,119819,7172,0.012309
14100000,400940.772824,119784,7278,0.009359
14150000,401169.982284,119819,7245,0.009468
14200000,402173.227026,119727,7207,0.009644
14250000,402311.676455,119660,7275,0.010158
14300000,641651.015787,119907,7242,0.575479
14350000,641807.114253,119966,7225,0.573725
14400000,643075.541234,119983,7139,0.573858
14450000,643285.539207,119681,7223,0.575146
14500000,420832.748280,119916,7231,0.203846
14550000,420488.961124,119967,7204,0.204399
14600000,420608.353709,119767,7249,0.206571
14650000,419645.432542,119667,7361,0.205263
14700000,419804.933801,119689,7286,0.188358
14750000,449788.524892,119774,7300,0.213501
14800000,451268.344737,119727,7253,0.217315
14850000,453015.224331,119695,7287,0.221532
14900000,453250.542574,119565,7294,0.223476
14950000,454741.256768,119577,7310,0.226292
15000000,453390.339865,119548,7327,0.226199
15050000,453108.137070,119507,7379,0.225179
15100000,452571.731024,119668,7247,0.226349
15150000,451860.136769,119544,7327,0.228596
15200000,529717.275374,119715,7193,0.096257
15250000,530256.967209,119773,7246,0.094262
15300000,526933.071108,119539,7300,0.099065
15350000,522667.553717,119626,7295,0.094289
15400000,538240.513805,119610,7268,0.119842
15450000,501152.245430,119465,7250,0.179012
15500000,394297.036912,119530,7216,0.091709
15550000,393941.302837,119554,7259,0.091609
15600000,393567.392186,119692,7287,0.092188
15650000,392769.543793,119473,7350,0.091605
15700000,393753.769651,119696,7153,0.093467
15750000,393267.987293,119658,7196,0.093438
15800000,393087.482131,119605,7275,0.092292
15850000,393016.355703,119658,7300,0.091451
15900000,393280.018510,119687,7295,0.090721
15950000,393318.262672,119469,7376,0.091647
16000000,392939.762175,119480,7363,0.092043
16050000,393536.193990,119639,7343,0.093039
16100000,392519.276698,119440,7396,0.092830
16150000,392532.994962,119512,7316,0.092652
16200000,395402.662347,119560,7314,0.088926
16250000,395034.416526,119801,7146,0.089385
16300000,397627.457504,119749,7253,0.089260
16350000,398183.712375,119626,7338,0.090148
16400000,396580.420663,119413,7380,0.087355
16450000,396717.250400,119611,7412,0.087463
16500000,396240.853057,119783,7235,0.087475
16550000,396647.756815,119872,7274,0.086180
16600000,699500.641108,120046,7105,0.390425
16650000,701736.759378,120012,7236,0.392605
16700000,702749.872352,120011,7126,0.392675
16750000,703578.141474,119939,7152,0.393978
16800000,697856.387407,119947,7072,0.389859
16850000,699370.930654,119646,7219,0.389001
16900000,700186.127663,119745,7148,0.393665
16950000,700761.824806,119767,7187,0.393732
17000000,700818.271719,119613,7165,0.394780
17050000,680764.535567,119798,7067,0.378193
17100000,697681.645348,119663,7325,0.386091
17150000,571700.441042,119674,7271,0.252854
17200000,571320.990024,119561,7312,0.251847
17250000,569638.425878,119493,7309,0.252358
17300000,568413.478810,119387,7239,0.251957
17350000,594784.237597,119506,7341,0.293047
17400000,594495.887678,119502,7341,0.293666
17450000,593259.442628,119400,7327,0.292007
17500000,593216.504314,119418,7316,0.290718
17550000,593290.278789,119381,7367,0.291516
17600000,594740.146185,119358,7426,0.297328
17650000,624578.923230,119400,7431,0.348503
17700000,623851.893633,119536,7328,0.351275
17750000,623740.468282,119456,7442,0.353518
17800000,561835.589046,119498,7366,0.503593
17850000,561185.632130,119428,7251,0.502844
17900000,560462.427462,119505,7244,0.503376
17950000,559708.810341,119386,7277,0.503750
18000000,560845.371656,119423,7351,0.502882
18050000,560990.464857,119416,7320,0.503509
18100000,561228.763838,119421,7303,0.502139
18150000,561294.210218,119485,7344,0.503996
18200000,563153.750434,119412,7298,0.507041
18250000,741023.885001,119539,7159,0.490870
18300000,742094.229843,119424,7245,0.490479
18350000,778688.303149,119488,7210,0.465252
18400000,780916.891227,119531,7180,0.466926
18450000,791890.423131,119373,7313,0.440698
18500000,781170.833261,119598,7359,0.431764
18550000,780885.881008,119670,7354,0.434261
18600000,792876.101850,119733,7295,0.433053
18650000,791934.346981,119596,7264,0.432808
18700000,782722.383067,119486,7288,0.432309
18750000,782118.303798,119457,7315,0.432279
18800000,781995.194647,119458,7243,0.432291
18850000,783529.177583,119455,7265,0.436987
18900000,670671.204794,119567,7196,0.364360
18950000,673649.673672,119531,7242,0.352780
19000000,738049.627622,119411,7286,0.382417
19050000,737463.642251,119540,7398,0.380750
19100000,734884.464242,119525,7315,0.380626
19150000,733685.748563,119549,7222,0.380018
19200000,734762.551886,119623,7150,0.380201
19250000,733763.061081,119613,7223,0.380179
19300000,734239.999009,119544,7258,0.380128
19350000,730452.743670,119435,7269,0.377413
19400000,740318.775830,119509,7252,0.357112
19450000,739146.823608,119455,7326,0.357173
19500000,738979.796757,119401,7343,0.357110
19550000,738654.334314,119520,7309,0.361997
19600000,739310.618740,119195,7387,0.361401
19650000,738505.931947,119489,7324,0.361642
19700000,740092.963220,119479,7249,0.361527
19750000,741016.940517,119485,7364,0.355301
19800000,740858.276529,119518,7260,0.356209
19850000,742634.733896,119668,7202,0.358055
19900000,835432.707336,119560,7371,0.751251
19950000,834386.677225,119536,7355,0.751426
20000000,835938.225487,119635,7196,0.751032
20050000,835831.885109,119388,7334,0.751572
20100000,612006.747183,119372,7392,0.618653
20150000,611401.704167,119480,7308,0.617665
20200000,610522.316168,119685,7217,0.617943
20250000,609823.228565,119456,7283,0.616987
20300000,611794.162854,119514,7251,0.617439
20350000,612649.656833,119431,7322,0.618142
20400000,612458.593184,119643,7229,0.617900
20450000,611810.341783,119635,7222,0.616240
20500000,612074.045647,119498,7249,0.616191
20550000,617325.213645,119602,7220,0.619250
20600000,618400.431024,119610,7176,0.618269
20650000,628274.100524,119546,7133,0.622449
20700000,627926.111386,119276,7320,0.621436
20750000,636245.244811,119419,7295,0.627694
20800000,543183.472105,119534,7105,0.514069
20850000,541648.170461,119476,7458,0.513809
20900000,540029.391843,119592,7286,0.512069
20950000,532591.680564,119651,7251,0.508854
21000000,534887.673912,119671,7246,0.510252
21050000,534674.223151,119791,7251,0.510405
21100000,532378.720889,119824,7276,0.511817
21150000,532900.570534,119861,7170,0.511885
21200000,512063.365983,120059,7114,0.455920
21250000,512422.188201,120059,7170,0.458190
21300000,513434.140892,119985,7127,0.457918
21350000,513559.763347,120053,7146,0.457891
21400000,512449.040670,120137,7144,0.457577
21450000,512010.634973,120029,7153,0.455645
21500000,510798.569137,119948,7283,0.454958
21550000,504331.590925,119796,7202,0.440412
21600000,504667.786132,119670,7184,0.440108
21650000,505675.676537,119602,7221,0.439522
21700000,504324.334201,119690,7319,0.438522
21750000,504002.988155,119676,7388,0.440132
21800000,504178.947330,119694,7305,0.440816
21850000,506127.021660,119719,7314,0.435094
21900000,506521.417788,119681,7386,0.435387
21950000,506257.466002,119675,7272,0.435321
22000000,505505.235765,119653,7261,0.435106
22050000,504735.267063,119648,7136,0.434525
22100000,503464.121589,119662,7182,0.432579
22150000,503848.594513,119604,7175,0.431808
22200000,505006.660515,119847,7128,0.434036
22250000,504514.536273,119714,7158,0.433508
22300000,563188.232619,119645,7177,0.489865
22350000,564625.010302,119501,7261,0.491521
22400000,565324.913084,119669,7311,0.488538
22450000,564875.309721,119526,7218,0.488307
22500000,564601.687186,119695,7127,0.486981
22550000,480298.455475,119429,7318,0.595645
22600000,479949.256397,119509,7251,0.596278
22650000,478970.915277,119447,7289,0.594807
22700000,490046.080518,119464,7323,0.597743
22750000,488588.767809,119195,7457,0.596359
22800000,489058.636841,119285,7383,0.594274
22850000,490264.714098,119385,7295,0.600671
22900000,491175.953529,119388,7340,0.600498
22950000,490854.153470,119404,7202,0.600463
23000000,488695.677109,119511,7129,0.600393
23050000,488535.466985,119487,7237,0.600090
23100000,491685.372444,119358,7225,0.599507
23150000,488044.373258,119581,7170,0.597090
23200000,498302.708188,119732,7149,0.606241
23250000,498969.230940,119588,7084,0.608229
23300000,499571.436222,119428,7181,0.607170
23350000,497460.614545,119335,7466,0.607293
23400000,497433.524814,119282,7389,0.604422
23450000,478254.798555,119352,7383,0.596228
23500000,483692.496276,119389,7410,0.596582
23550000,488676.137474,119543,7354,0.592430
23600000,488632.978152,119506,7312,0.592559
23650000,487149.345624,119654,7254,0.593169
23700000,487108.669585,119546,7393,0.591866
23750000,487927.483876,119518,7293,0.593335
23800000,488075.154834,119722,7161,0.592863
23850000,487640.586127,119832,7211,0.593840
23900000,488930.907394,120016,7156,0.597765
23950000,488921.311755,119908,7173,0.595731
24000000,488460.955060,119967,7222,0.595518
24050000,483663.083941,119890,7155,0.591437
24100000,483356.842535,119805,7302,0.589743
24150000,485002.423243,119839,7194,0.591766
24200000,500029.350990,119684,7222,0.597533
24250000,499056.046049,119525,7334,0.596216
24300000,502831.606628,119517,7303,0.602659
24350000,503176.481474,119549,7251,0.603136
24400000,503360.335680,119590,7200,0.604735
24450000,503704.322369,119552,7154,0.603083
24500000,503878.823645,119586,7160,0.599956
24550000,500108.049163,119582,7217,0.596942
24600000,498009.111682,119421,7349,0.596946
24650000,498566.421610,119423,7377,0.597261
24700000,497305.436834,119615,7279,0.597072
24750000,497409.155044,119802,7219,0.596149
24800000,490455.617339,119872,7180,0.590845
24850000,486827.840623,119739,7163,0.587097
24900000,487784.495816,119811,7151,0.585452
24950000,449831.475569,119890,7091,0.548190
25000000,448078.382929,119638,7405,0.547389
25050000,441757.964470,119684,7263,0.502904
25100000,440072.831641,119726,7246,0.501881
25150000,439770.965657,119700,7229,0.500513
25200000,439627.676075,119741,7254,0.500442
25250000,440403.648235,119736,7276,0.501502
25300000,449269.264520,119800,7255,0.518922
25350000,449200.961868,119789,7293,0.518998
25400000,449270.559010,119578,7404,0.518143
25450000,448070.994360,119525,7401,0.516424
25500000,448175.369034,119516,7353,0.517453
25550000,448440.828013,119488,7290,0.517515
25600000,446581.010112,119608,7217,0.515546
25650000,442318.612554,119441,7322,0.515177
25700000,443229.043100,119399,7393,0.516955
25750000,442561.875431,119411,7272,0.516840
25800000,442713.454713,119335,7270,0.517253
25850000,443516.438322,119520,7274,0.517228
25900000,444084.874569,119633,7213,0.516555
25950000,442554.141115,119521,7283,0.510169
26000000,443335.986027,119399,7331,0.511385
26050000,441778.350396,119350,7266,0.514087
26100000,444043.730264,119381,7367,0.516705
26150000,442747.206581,119373,7400,0.516520
26200000,443426.385406,119413,7374,0.516151
26250000,443637.618067,119285,7493,0.518235
26300000,444979.112746,119424,7444,0.518194
26350000,442579.731361,119398,7502,0.524702
26400000,467843.252490,119581,7440,0.546432
26450000,480605.740175,119554,7438,0.501070
26500000,480946.382993,119604,7401,0.500472
26550000,480218.585418,119555,7293,0.498599
26600000,479298.244292,119477,7354,0.498146
26650000,479867.428582,119399,7375,0.496777
26700000,483844.258572,119539,7367,0.476734
26750000,502503.307527,119642,7279,0.507826
26800000,505682.674019,119548,7292,0.494219
26850000,521220.202276,119569,7362,0.532376
26900000,514054.046533,119517,7384,0.523713
26950000,521679.903994,119718,7179,0.537542
27000000,533928.087346,119731,7147,0.528471
27050000,533348.146278,119701,7226,0.527871
27100000,514533.602044,119573,7259,0.406510
27150000,529655.126395,119542,7253,0.428998
27200000,523242.364243,119672,7159,0.424400
27250000,523724.653605,119642,7076,0.425045
27300000,531712.482109,119570,7218,0.433093
27350000,571232.482041,119647,7298,0.429012
27400000,570787.885626,119531,7165,0.429307
27450000,571490.682966,119424,7252,0.430387
27500000,572630.704431,119292,7266,0.431090
27550000,570805.067501,119372,7249,0.432037
27600000,561674.347751,119358,7242,0.428007
27650000,562721.409396,119439,7220,0.428617
27700000,564339.784872,119348,7299,0.428663
27750000,563613.134067,119365,7285,0.428578
27800000,561568.880976,119380,7286,0.425903
27850000,560829.532580,119200,7396,0.425328
27900000,516624.958643,119023,7521,0.395144
27950000,516683.474610,118996,7507,0.394893
28000000,516639.933462,119091,7375,0.394756
28050000,517538.737967,119066,7410,0.395417
28100000,391140.927951,119230,7320,0.228202
28150000,390858.838193,119194,7279,0.228678
28200000,390441.165389,119461,7314,0.225358
28250000,390811.742843,119515,7248,0.225744
28300000,392335.374709,119618,7262,0.225097
28350000,393343.391360,119567,7253,0.225132
28400000,393166.077612,119441,7278,0.224293
28450000,393301.116065,119346,7331,0.219177
28500000,393453.492045,119301,7274,0.219292
28550000,391535.041714,119260,7273,0.215822
28600000,392419.348775,119418,7266,0.217893
28650000,391254.235443,119338,7308,0.213439
28700000,391434.390486,119516,7297,0.213763
28750000,393431.579826,119612,7303,0.218158
28800000,393343.655056,119698,7159,0.220115
28850000,392802.220535,119502,7348,0.219783
28900000,392549.034972,119481,7281,0.214704
28950000,392191.495450,119359,7267,0.214866
29000000,392062.282444,119531,7251,0.212064
29050000,391996.897755,119732,7310,0.211714
29100000,391885.544806,119668,7208,0.213396
29150000,390714.719355,119700,7181,0.210513
29200000,392987.256443,119475,7234,0.208923
29250000,387864.944161,119571,7315,0.203278
29300000,383979.349940,119367,7357,0.200359
29350000,385622.842155,119507,7233,0.203182
29400000,385181.140810,119563,7234,0.205945
29450000,385893.939981,119495,7313,0.207561
29500000,387683.530614,119580,7259,0.205782
29550000,388671.557979,119540,7385,0.192375
29600000,388129.579756,119506,7355,0.193585
29650000,385731.533744,119211,7374,0.193254
29700000,385880.484694,119438,7346,0.193387
29750000,384660.870879,119551,7225,0.192024
29800000,384647.482343,119485,7251,0.192318
29850000,384823.368321,119590,7225,0.189691
29900000,384450.636778,119461,7229,0.190013
29950000,337923.638279,119405,7215,0.041324
30000000,337565.459278,119354,7316,0.040595
30050000,337124.092788,119352,7249,0.038234
30100000,337592.132691,119418,7284,0.039163
30150000,337411.569237,119420,7318,0.039144
30200000,338044.272413,119353,7315,0.039502
30250000,337666.876277,119601,7241,0.039881
30300000,337098.835006,119656,7263,0.040066
30350000,336781.776512,119580,7274,0.039456
30400000,336081.250122,119650,7217,0.038154
30450000,336094.734041,119409,7257,0.038965
30500000,336515.850895,119528,7201,0.039997
30550000,336805.828232,119667,7184,0.040382
30600000,337017.776619,119681,7207,0.039400
30650000,338748.590935,119597,7284,0.043263
30700000,338327.227935,119581,7306,0.043098
30750000,338500.204769,119616,7248,0.041945
30800000,338068.037413,119662,7249,0.040995
30850000,335273.893102,119576,7226,0.038336
30900000,335280.172748,119471,7254,0.038211
30950000,333422.944248,119547,7260,0.037388
31000000,336827.459055,119552,7221,0.043277
31050000,336561.915421,119629,7215,0.043029
31100000,336669.138113,119647,7315,0.043172
31150000,335693.555076,119648,7277,0.044846
31200000,336268.770899,119799,7317,0.043674
31250000,336059.866642,119707,7201,0.042766
31300000,336804.908083,119706,7248,0.042528
31350000,336831.646338,119524,7310,0.042329
31400000,339811.651303,119507,7184,0.036350
31450000,342317.623694,119385,7392,0.033343
31500000,342797.391960,119544,7209,0.027536
31550000,344213.224058,119659,7301,0.028715
31600000,341150.604380,119694,7216,0.033182
31650000,343119.261803,119633,7203,0.035803
31700000,343034.903303,119747,7234,0.034496
31750000,343856.167067,119718,7224,0.029097
31800000,344094.251274,119654,7238,0.029440
31850000,345062.826300,119645,7286,0.028677
31900000,341780.265463,119737,7275,0.029782
31950000,340637.605609,119598,7176,0.029657
32000000,348326.134345,119640,7297,0.080801
32050000,348731.928766,119743,7292,0.078642
32100000,348948.413835,119659,7252,0.083551
32150000,350163.490881,119747,7144,0.085275
32200000,349921.780985,119652,7214,0.086640
32250000,350058.758991,119627,7206,0.086593
32300000,350546.695588,119568,7281,0.086135
32350000,350286.160998,119653,7316,0.086344
32400000,349957.036503,119543,7320,0.085572
32450000,343104.481750,119389,7295,0.067474
32500000,345200.416089,119416,7430,0.067510
32550000,344839.465434,119436,7494,0.067361
32600000,345155.795578,119274,7348,0.067337
32650000,345038.687004,119430,7444,0.067084
32700000,343972.490949,119745,7268,0.065821
32750000,343640.507898,119593,7307,0.065541
32800000,343629.996435,119513,7256,0.065008
32850000,344465.640559,119501,7213,0.065125
32900000,345306.878840,119367,7387,0.064607
32950000,345899.086064,119345,7343,0.063134
33000000,345837.994346,119281,7337,0.063245
33050000,345541.779298,119441,7242,0.062726
33100000,345344.400441,119539,7195,0.062908
33150000,346662.975771,119527,7346,0.063766
33200000,347154.262295,119588,7198,0.065460
33250000,346666.534305,119580,7232,0.065300
33300000,346791.933715,119457,7242,0.064515
